Time,Porosity,Inst_Amp,Inst_Phase,Inst_Freq,Hilbert,Amp_2nd_Der,Cosine_Phase,Env_w_Phase,Env_w_Freq,Energy,Sqrt_Energy,Relief,F3_Velocity_Data,F3_Seismic_Data
57.5910072,0.3555,1194.325806,0.529502,24.7615337,544.6032715,-16160616,0.8645321,0.2578887,33.3651657,310013.9375,552.0316162,-827626.4375,1807.558838,1055.285889
57.9464951,0.3555,1142.405273,0.5946078,23.571558,582.041748,-13562145,0.8301177,0.3121079,33.7277832,326365.375,565.5397949,-831199.875,1807.635742,972.4674683
58.302002,0.3555,1088.761475,0.6581885,22.7043171,612.826111,-10785703,0.7929812,0.3646452,34.135201,345237.2188,581.1270752,-824650.0625,1807.712891,887.0895386
58.6574974,0.3554,1033.741821,0.7201785,22.2248,636.9705811,-7838333,0.7535068,0.4151513,34.59137,366768.1875,598.9077759,-808796.125,1807.789795,800.282471
59.0129929,0.3554,977.6534424,0.7805642,22.1968517,654.52124,-4725068,0.7120516,0.4633213,35.1004944,391108.7188,619.0061035,-784462.875,1807.866943,713.110229
59.3685074,0.3554,920.7568359,0.8393782,22.6848412,665.5307617,-1448288,0.668938,0.5088854,35.667244,418432.0625,641.5649414,-752445.8125,1807.94397,626.5673828
59.7239952,0.3554,863.4205322,0.8965411,23.7523537,670.0280762,1983500,0.6245687,0.551487,36.2952423,448860.6875,666.6853027,-713598.0625,1808.020996,541.8120728
60.0794983,0.3554,809.59552,0.9623889,28.8885574,663.8689575,5224111.5,0.5715923,0.5819461,37.9472733,487592.375,698.6223755,-24593.70898,1808.098023,463.0938416
60.4349976,0.3554,750.824646,1.0150585,34.969669,653.3045044,7699430,0.5263934,0.6081464,39.68737,505543.4063,713.010498,34251.25391,1808.174927,383.1254883
60.790493,0.3554,692.5614014,1.0655613,41.5424843,636.855591,10068074,0.48143,0.6313033,41.5576019,522177.9063,726.2055054,89206.1875,1808.252197,308
61.1460075,0.3553,635.08606,1.1138877,48.5064125,614.6620483,12313858,0.4370716,0.6515884,43.5454025,537266.125,738.008667,139531.3125,1808.329224,238.737793
61.5014954,0.3553,578.7867432,1.159936,55.7478447,586.9033813,14416297,0.393772,0.6691344,45.634491,550548.9375,748.1984863,184374.8125,1808.406372,176.4971924
61.8569984,0.3553,523.9273071,1.2037081,63.1687279,553.7050171,16359675,0.3518889,0.6841156,47.8130417,561798.25,756.5770264,222988.8281,1808.483398,122.288971
62.2124977,0.3553,470.87738,1.24512,70.6572647,515.2459717,18124358,0.311861,0.6966737,50.0652657,570761.375,762.9282837,254542.7813,1808.560547,77.2395477
62.5679932,0.3553,419.9607544,1.2841238,78.1074677,471.6859131,19692462,0.2740918,0.7069654,52.3770065,577197.8125,767.0450439,278245.4375,1808.637695,42.4211426
62.9235077,0.3553,371.4638672,1.3207015,85.41922,423.143311,21047108,0.2389579,0.7151526,54.7360115,580868.4375,768.7205811,293314.5625,1808.714844,18.891479
63.2789955,0.3553,325.7651367,1.354764,92.4785767,369.8267822,22168794,0.2069025,0.7213811,57.1255913,581526.875,767.7444458,298937.125,1808.79187,7.7553711
63.6344986,0.3552,283.1396484,1.3863,99.1872864,311.8334045,23040730,0.1782955,0.7258127,59.5342674,578931.0625,763.9067383,294322.3125,1808.869141,10.080629
63.99,0.3552,243.948151,1.4152349,105.4338913,249.362442,23644100,0.1535662,0.7285979,61.946022,572839.125,757,278672.3125,1808.946289,26.9507427
64.3454971,0.3552,212.895981,1.3455946,106.664032,200.9690552,22357146,0.2101137,0.7297913,65.011101,571381.0625,755.9928589,-14414.72363,1809.023193,45.9220085
64.701004,0.3552,210.6016541,1.2192925,112.334869,161.7208862,21532984,0.2715943,0.7289364,67.502831,572403.625,756.7261963,26727.40039,1809.100342,65.439819
65.0564957,0.3552,213.5846558,1.0821149,117.3077087,124.4993286,20491198,0.3400152,0.727071,69.933815,572908.4375,757.0979,64779.3125,1809.17749,89.74707
65.4120026,0.3552,221.3294525,0.9370849,121.4808884,89.6966324,19255172,0.413759,0.7243829,72.2848587,572992.8125,757.1741333,99794.375,1809.254639,118.04969
65.7674942,0.3552,233.3132782,0.7874871,124.7436829,57.7745552,17850324,0.4910789,0.7210661,74.5322037,572753.3125,757.0203247,131755.0313,1809.331787,149.5063019
66.1229935,0.3551,249.0146484,0.6364962,126.9897,29.1637573,16301290,0.57028,0.7173114,76.6540527,572286.875,756.7021484,160675.0938,1809.408936,183.294479
66.478508,0.3551,267.9290161,0.4871656,128.11319,4.2762756,14631295,0.6497347,0.7133068,78.6301727,571689.75,756.2850342,186587.5625,1809.486206,218.6213837
66.833992,0.3551,289.517151,0.34283,128.0058441,-16.4277344,12866687,0.7276644,0.7092477,80.4365311,571059.3125,755.834961,209475.4844,1809.563355,254.6280518
67.1894989,0.3551,313.2840576,0.2065053,126.5604858,-32.5379639,11030053,0.8024628,0.70532,82.0532532,570491.625,755.4171143,229375.6406,1809.640381,290.5333252
67.5449982,0.3551,338.6932373,0.0814749,123.670601,-43.6066513,9147334,0.8723776,0.701719,83.4570847,570084,755.0974731,246282.4688,1809.717529,325.488251
67.9004974,0.3551,365.22522,-0.0290989,119.23024,-49.2047119,7243071,0.9357221,0.6986346,84.626358,569932.875,754.9414673,260209.6094,1809.7948,358.6734619
68.2560043,0.3551,395.5413513,-0.14949,118.125,-50.6728477,5686944,0.9910175,0.704081,85.9891434,568990.25,754.3133545,264112.5313,1809.871948,389.285553
68.611496,0.3551,418.4252319,-0.1219357,113.8342514,-7.8127289,3717254,0.9968928,0.7520444,86.8899078,571793,756.1670532,258122.4063,1809.949097,402.423889
68.9670029,0.355,441.221344,-0.0747427,109.0509262,40.1716156,1806954.5,0.9929577,0.8030716,87.5057755,574903.1875,758.2184448,250103.2969,1810.026367,412.11795
69.3224945,0.355,463.604126,-0.0093768,103.8773575,92.0031738,-15163.66113,0.979372,0.8559315,87.8144455,578303.75,760.4550781,240715.2813,1810.103394,418.213623
69.6779938,0.355,485.2663269,0.0727125,98.4126129,146.438797,-1721932,0.9563031,0.9094313,87.79451,581979.9375,762.8660889,230613.625,1810.180664,420.5686646
70.0335083,0.355,505.9171753,0.1701614,92.7509766,202.2815247,-3287390,0.923889,0.9624221,87.42411,585920.1875,765.442688,220444.6875,1810.257813,419.038208
70.3889923,0.355,525.2266235,0.2814264,86.9974365,258.2296143,-4682584,0.8823262,1.0136542,86.6820374,590105.5625,768.1711426,210873.8906,1810.335083,413.479126
70.744499,0.355,542.9082642,0.4051934,81.2444382,313.103302,-5881797.5,0.831729,1.0619923,85.545799,594526.125,771.0437622,202545.4063,1810.412109,403.7402954
71.1,0.355,558.639771,0.5399326,75.5953445,365.6177673,-6856751,0.7722957,1.1062049,83.9944611,599163.8125,774.0474854,196120.875,1810.48938,389.6828
71.2583923,0.3549,564.9385986,0.6030979,73.13858,387.9230957,-7211692,0.7430235,1.1242573,83.1642914,601295.5,775.4246216,194043.5625,1810.523804,381.9943237
71.4168015,0.3549,570.7701416,0.6681128,70.72757,409.4331055,-7514756,0.7120041,1.1411724,82.2443771,603468.875,776.8265381,192529.5,1810.558228,373.3965454
71.5751953,0.3549,576.0930176,0.73469,68.3769684,429.9851685,-7762780,0.6793281,1.1568029,81.2350845,605677.375,778.248779,191640.2188,1810.592529,363.8979187
71.7336044,0.3549,580.893311,0.8028688,66.0896454,449.520813,-7953973.5,0.6449283,1.1710829,80.1319885,607925.125,779.69397,191431.375,1810.626953,353.4618835
71.891991,0.3549,585.134399,0.872398,63.8786125,467.8934021,-8085532.5,0.608881,1.1838789,78.9350967,610206.875,781.1585083,191961.9375,1810.661255,342.0939636
72.0503922,0.3549,601.052002,0.9558848,59.39283,498.6504822,-7847773.5,0.570189,1.190451,79.22168,617515.8125,785.82,206328.4219,1810.695801,339.7835388
72.2088013,0.3549,596.424561,1.0624188,59.0123482,497.38736,-7552268.5,0.5110118,1.184652,78.4697723,620040.375,787.4315186,223832.9219,1810.730225,314.4237366
72.3671951,0.3548,591.1711426,1.1695547,58.73362,494.6997375,-7206335.5,0.4503466,1.1771122,77.69474,622590.375,789.0563354,242126.2188,1810.764648,288.130127
72.5255966,0.3548,585.331665,1.27691,58.5502663,490.633789,-6812095.5,0.3883528,1.1678612,76.8975983,625165.5,790.6940918,261137.2656,1810.798828,260.984314
72.6839981,0.3548,578.94812,1.3840438,58.456169,485.2359619,-6371809.5,0.3252215,1.156931,76.0797653,627764,792.3435669,280785.7188,1810.833252,233.0815582
72.8424,0.3548,572.0673828,1.4904426,58.4452019,478.5570679,-5888072,0.2611878,1.1443627,75.2432251,630382.3125,794.00238,300977.375,1810.867798,204.5366974
73,0.3548,564.718689,1.5958555,58.511322,470.630127,-5362232,0.196327,1.130164,74.3878784,633023.375,795.672119,321668.6875,1810.902222,175.3930664
73.1591949,0.3548,556.96283,1.6995726,58.6482544,461.5214844,-4797883,0.1309956,1.114403,73.5173187,635678.75,797.34729,342726.6563,1810.936646,145.820129
73.3176041,0.3548,548.82251,1.80141,58.8502274,451.2545166,-4195880,0.0652229,1.0970727,72.630806,638353.1875,799.0308838,364123.125,1810.971069,115.839798
73.4759979,0.3548,540.3554688,1.9007225,59.110809,439.89447,-3559627.5,-0.000670843,1.0782373,71.7314835,641039.75,800.718201,385735.9688,1811.005371,85.6059341
73.6343918,0.3547,531.604126,1.9970775,59.4238014,427.4888916,-2891416.5,-0.066496,1.057931,70.820755,643736.625,802.40802,407485.1875,1811.039795,55.2132568
73.792801,0.3547,522.5945435,2.0902,59.7837181,414.060699,-2192284,-0.1321778,1.0361474,69.8984146,646446.875,804.1021118,429329.125,1811.074341,24.7030029
73.9512024,0.3547,513.3857422,2.1794667,60.183815,399.680542,-1465786.5,-0.197399,1.012959,68.9676361,649163.5625,805.795959,451145.6875,1811.108765,-5.77124
74.1096039,0.3547,504.0145264,2.2644913,60.6182022,384.3867188,-713774.5,-0.262007,0.9883853,68.0292969,651886.5,807.4892578,472867.375,1811.143066,-36.132111
74.2679977,0.3547,494.52356,2.3448246,61.0807419,368.2261047,61451.78516,-0.3258054,0.962459,67.084869,654613.625,809.180603,494412.25,1811.17749,-66.2822266
74.426399,0.3547,484.9544067,2.4200268,61.5653954,351.2440186,857673.5,-0.3886049,0.9352112,66.1357574,657343.5,810.8687744,515700.75,1811.211914,-96.1272278
74.584801,0.3547,475.350281,2.4896448,62.0659866,333.4880981,1672546.5,-0.4502062,0.9066762,65.1834717,660073.8125,812.5522461,536649.8125,1811.246338,-125.5682068
74.7431946,0.3547,465.7593079,2.5531964,62.576111,315.0162354,2503288.5,-0.510379,0.8769051,64.230049,662801.0625,814.22876,557165.9375,1811.280762,-154.491211
74.9016037,0.3546,456.20575,2.610349,63.0906258,295.839386,3349200.5,-0.5690417,0.845873,63.2751465,665528.5,815.9,577206.1875,1811.315186,-182.8539124
75.06,0.3546,446.7503662,2.6605418,63.6024437,276.040131,4206396.5,-0.6258856,0.813671,62.322052,668249,817.5615845,596650.3125,1811.349609,-210.5046387
75.2183914,0.3546,437.4346619,2.7033443,64.105499,255.66449,5072638.5,-0.6807246,0.7803311,61.372139,670960.9375,819.2120972,615419.6875,1811.384033,-237.3503723
75.376801,0.3546,428.284149,2.738381,64.594589,234.7213745,5947232.5,-0.7334614,0.7458244,60.425148,673667.3125,820.8532715,633466.4375,1811.418457,-263.3423767
75.5351944,0.3546,419.3590088,2.765131,65.0626526,213.2970886,6826224,-0.783799,0.7102486,59.4843521,676361,822.480591,650673.9375,1811.452881,-288.3334351
75.6936035,0.3546,410.694397,2.7831755,65.50396,191.4216,7708017.5,-0.8315846,0.67361,58.5504646,679042.25,824.0939331,666975.1875,1811.487305,-312.247345
75.8519974,0.3546,402.3340454,2.7920659,65.9123459,169.1447754,8590200,-0.8766164,0.6359455,57.6250877,681708.75,825.6917725,682286.125,1811.521851,-334.9837952
76.0103989,0.3545,392.6870728,3.1403179,67.0412979,146.1318512,9648235,-0.9501078,0.5910675,56.2690544,687676.1875,829.2615356,729050.5,1811.556274,-357.64624
76.168808,0.3545,388.9494019,3.0212634,66.3619766,126.719635,10543360,-0.9580755,0.5435773,55.4977074,691113.25,831.3129883,716026.5625,1811.590698,-364.599
76.3271942,0.3545,385.6542664,2.8909948,65.6322632,107.0223923,11432387,-0.9625924,0.4951283,54.7387657,694632.9375,833.4082642,701526.375,1811.625,-370.1410522
76.4816132,0.3545,382.8798218,2.753912,64.875259,87.553909,12291058,-0.9638025,0.447072,54.0111465,698145.8125,835.49408,686146.5625,1811.658691,-374.2249756
76.6339951,0.3545,380.5770264,2.609521,64.0866852,68.0886688,13128746,-0.962028,0.3989356,53.305161,701694.125,837.5957031,669931.5,1811.691773,-377.015961
76.7864,0.3545,378.7183533,2.4567618,63.2597084,48.383194,13954649,-0.9574241,0.3501917,52.61158,705324.9375,839.7410278,652854,1811.724976,-378.6115417
76.938797,0.3545,377.3151245,2.2962973,62.3970222,28.4455185,14766741,-0.95011,0.3009327,51.9307289,709040.0625,841.9309082,635079.4375,1811.758057,-379.047729
77.0911942,0.3544,376.3787537,2.1287973,61.5013847,8.2847023,15562957,-0.9402062,0.2512535,51.262951,712841.125,844.1663818,616774.1875,1811.791016,-378.3607178
77.2436142,0.3544,375.92041,1.9548978,60.5753822,-12.0942764,16341391,-0.92783,0.2012389,50.6084671,716730.875,846.448669,598100.6875,1811.824341,-376.5864563
77.3959961,0.3544,375.95163,1.7752858,59.621849,-32.680321,17099898,-0.9131035,0.150989,49.96769,720710.3125,848.7785034,579227.1875,1811.857422,-373.7611084
77.548401,0.3544,376.4837036,1.5906148,58.6434555,-53.4664383,17836490,-0.8961445,0.1005939,49.3409042,724781.6875,851.1569214,560318.125,1811.890625,-369.9207458
77.700798,0.3544,377.5279846,1.4015462,57.64291,-74.4445419,18549146,-0.877073,0.0501457,48.7284241,728946.875,853.584961,541538.8125,1811.923706,-365.10144
77.8531952,0.3544,379.0957336,1.2087512,56.6229782,-95.6055679,19235802,-0.85601,-0.000260471,48.1306038,733207.5625,856.0635986,523055.5625,1811.956909,-359.339569
78.0056152,0.3544,381.1985779,1.0128624,55.5862122,-116.944679,19894540,-0.833071,-0.05054,47.547661,737566.125,858.5938721,505030.9688,1811.99,-352.6703186
78.1579971,0.3544,383.8475952,0.814571,54.5354767,-138.4506226,20523228,-0.8083783,-0.1005924,46.98,742024,861.1767578,487633.125,1812.023071,-345.1306763
78.3104019,0.3543,387.05426,0.6145275,53.4734344,-160.1164246,21119874,-0.7820516,-0.1503281,46.4279327,746583.25,863.8131714,471026.5625,1812.056152,-336.756439
78.462799,0.3543,390.829834,0.4133949,52.4027939,-181.9341125,21682456,-0.75421,-0.1996546,45.8917465,751245.6875,866.50415,455376.5313,1812.089356,-327.5836487
78.6151962,0.3543,395.1855469,0.2118449,51.326321,-203.8944244,22208922,-0.7249739,-0.2484772,45.371788,756013.0625,869.25061,440849.25,1812.122437,-317.6489563
78.7676086,0.3543,400.1333923,0.0105073,50.2465668,-225.9927979,22697320,-0.6944587,-0.29671,44.868309,760887.9375,872.0539551,427607.7188,1812.15564,-306.9868164
78.92,0.3543,405.684021,-0.1899242,49.1663971,-248.217804,23145556,-0.6627884,-0.3442549,44.3816986,765871.4375,874.9146729,415819.625,1812.188721,-295.6348877
79.072403,0.3543,411.849,-0.3887987,48.0884743,-270.5624084,23551620,-0.630081,-0.39102,43.9122429,770965.75,877.8339233,405649.6563,1812.221924,-283.6288147
79.2248,0.3543,418.639709,-0.5854549,47.0155067,-293.0187683,23913490,-0.5964558,-0.4369146,43.4602623,776172.75,880.8127441,397263,1812.255005,-271.0045776
79.3771973,0.3542,426.0671387,-0.779221,45.9502563,-315.5774536,24229128,-0.5620344,-0.4818427,43.0260963,781494.0625,883.8518677,390825.5313,1812.288086,-257.7990112
79.5296021,0.3542,434.1437683,-0.9694648,44.8952789,-338.234131,24496556,-0.526931,-0.525719,42.609989,786932.375,886.9530029,386501.4375,1812.321289,-244.0461121
79.682,0.3542,442.879761,-1.1554954,43.8534431,-360.9771423,24713694,-0.49127,-0.5684447,42.2123337,792488.8125,890.1164551,384457.2188,1812.35437,-229.7840576
79.8343964,0.3542,452.2805176,-1.3365443,42.8280716,-383.784729,24878448,-0.4551924,-0.6099023,41.83366,798161.75,893.3413086,384856.7813,1812.387573,-215.0579529
79.9868011,0.3542,462.3765564,-1.5123,41.8198776,-406.6937866,24989064,-0.4187473,-0.65008,41.4735565,803964.25,896.6349487,387868.7188,1812.420654,-199.8745117
80.1391983,0.3542,461.62,-1.8783058,42.532829,-420.9754944,25768444,-0.3600273,-0.6113134,40.97,798904.0625,893.8652344,365418.3125,1812.453735,-166.3830872
80.2916031,0.3542,476.3034973,-1.9300184,41.8182831,-450.1753235,25400306,-0.3393522,-0.6384377,40.770153,798147.5625,893.4696045,428490.625,1812.486939,-161.5974426
80.444,0.3541,491.7344971,-1.974033,41.1257057,-479.4342346,24972958,-0.3187634,-0.66414,40.5898628,797129.625,892.9222412,494677,1812.520142,-156.5401
80.5963974,0.3541,507.8866577,-2.0106149,40.4559059,-508.6729126,24487796,-0.2982579,-0.6884057,40.4285851,795859.6875,892.22821,563638.5625,1812.553223,-151.1564941
80.7488022,0.3541,524.7769775,-2.040097,39.8079376,-537.8880615,23944822,-0.277782,-0.7112851,40.2853851,794343.75,891.39093,635222.25,1812.586426,-145.379181
80.901199,0.3541,542.3565063,-2.0626817,39.1834831,-566.9597168,23346098,-0.2573633,-0.732734,40.1599464,792593.5,890.416748,708994.375,1812.619507,-139.1629333
81.0536041,0.3541,560.62323,-2.0786624,38.5823517,-595.850708,22692206,-0.236972,-0.7527744,40.0515175,790616.3125,889.3098145,784720.875,1812.65271,-132.4466248
81.2060013,0.3541,579.559082,-2.0883038,38.0049973,-624.4956055,21984258,-0.2165975,-0.7714065,39.9594955,788421.4375,888.0751343,862098.875,1812.685913,-125.1747131
81.3583984,0.3541,599.13623,-2.0918748,37.4520912,-652.81665,21223756,-0.1962386,-0.788624,39.883289,786019.0625,886.7184448,940788.625,1812.718994,-117.2957535
81.5106277,0.354,619.35144,-2.0896516,36.9235878,-680.771851,20411268,-0.1758685,-0.8044429,39.8222084,783416.625,885.2437134,1020549.5,1812.752197,-108.748779
81.662491,0.354,640.13269,-2.081929,36.4211578,-708.227478,19550184,-0.1555284,-0.81883,39.7757339,780630.625,883.6602173,1100874,1812.785278,-99.5032043
81.8143845,0.354,661.5057983,-2.068985,35.9439468,-735.1837158,18639928,-0.1351616,-0.8318254,39.7430687,777664.625,881.96991,1181640.75,1812.818237,-89.487
81.9662476,0.354,683.4803467,-2.0510674,35.4917564,-761.6116943,17680440,-0.1147311,-0.8434482,39.72356,774523.9375,880.1755981,1262655.5,1812.851318,-78.632431
82.1181259,0.354,706.0281372,-2.028449,35.0652237,-787.4344482,16673267,-0.094236,-0.8536932,39.71661,771218.9375,878.28302,1343580.125,1812.884399,-66.88945
82.27,0.354,729.1339111,-2.0013952,34.6646957,-812.59198,15619409,-0.0736626,-0.8625637,39.7216,767758.3125,876.2969971,1424126.75,1812.91748,-54.2020721
82.4218674,0.354,752.7651978,-1.9701957,34.2907715,-837.0067139,14520674,-0.0530124,-0.8700584,39.7378883,764153.375,874.2238159,1503949.75,1812.950317,-40.524437
82.5737534,0.354,776.9414673,-1.935069,33.9432487,-860.6542969,13376452,-0.0322418,-0.8761913,39.7648773,760407.4375,872.0651245,1582877.875,1812.983521,-25.7805023
82.7256241,0.3539,801.628418,-1.8963056,33.62278,-883.45459,12188620,-0.0113538,-0.880959,39.8019447,756532.0625,869.8273926,1660558,1813.016602,-9.9250336
82.8774948,0.3539,826.795166,-1.8541977,33.3298836,-905.3342285,10958956,0.009652,-0.8843647,39.848431,752538.4375,867.5169067,1736655.75,1813.049561,7.08699
83.029381,0.3539,852.459351,-1.8089559,33.06451,-926.2619629,9686848,0.0308165,-0.8864151,39.9037743,748430,865.135376,1810982.75,1813.082642,25.3338165
83.1812439,0.3539,878.5879517,-1.7608745,32.827221,-946.1617432,8374160.5,0.0521385,-0.8871111,39.9673271,744218.1875,862.689209,1883195.875,1813.115723,44.8597374
83.3331375,0.3539,905.1697388,-1.7102118,32.6183243,-964.9760742,7021706,0.0736344,-0.8864562,40.038475,739911.0625,860.1826172,1953018,1813.148804,65.723526
83.485001,0.3539,932.1853027,-1.657241,32.4382057,-982.64209,5630684,0.0953145,-0.8844538,40.1165848,735517.9375,857.6210327,2020149.125,1813.181885,87.9783325
83.6368713,0.3539,959.6022339,-1.6022613,32.2872849,-999.0897217,4202988,0.1171787,-0.88111,40.2009888,731050.25,855.0107422,2084263,1813.214844,111.6648712
83.78875,0.3539,987.4414673,-1.5454667,32.1657028,-1014.28064,2737746,0.139269,-0.8764228,40.2911682,726510.75,852.3530273,2145155.5,1813.247925,136.8703156
83.94062,0.3538,1015.668274,-1.487161,32.0739288,-1028.142456,1236970.375,0.161584,-0.8703989,40.3864517,721911.25,849.6546021,2202492.5,1813.280884,163.6340179
84.0925064,0.3538,1044.554932,-1.4101464,31.49608,-1043.080811,586088.5,0.159451,-0.882068,39.9161377,710555.5625,842.8108521,2313513,1813.314087,156.148941
84.24437,0.3538,1081.189331,-1.3778452,31.7486477,-1050.726074,-1335123.625,0.19215,-0.8656182,39.8943481,705884.3125,839.9653931,2317564,1813.347168,216.5246277
84.3962479,0.3538,1118.186157,-1.3448043,32.0336914,-1056.904541,-3289591.25,0.2251712,-0.8478087,39.8759613,701177.5,837.094299,2317224.5,1813.380127,278.6865234
84.5481339,0.3538,1155.446045,-1.3110636,32.3491745,-1061.582031,-5270908,0.2584217,-0.8287146,39.8611488,696446.75,834.204651,2312572.75,1813.413208,342.3970032
84.7,0.3538,1192.891357,-1.2766438,32.693203,-1064.730225,-7273818.5,0.29183,-0.8084016,39.8500671,691700.75,831.302124,2303691.75,1813.446289,407.4543152
84.8518829,0.3538,1230.42749,-1.2415817,33.063694,-1066.320435,-9292142,0.325309,-0.7869459,39.842865,686950.375,828.3934937,2290671.75,1813.47937,473.626129
85.003746,0.3537,1268.022705,-1.2058555,33.4592133,-1066.32605,-11323083,0.3588275,-0.7643871,39.8396912,682198.5,825.4807739,2273579.75,1813.512451,540.7911987
85.1556244,0.3537,1305.578735,-1.1695051,33.8776627,-1064.717285,-13360265,0.3922949,-0.7408026,39.8407021,677456.5625,822.571106,2252504.75,1813.54541,608.7112427
85.3075027,0.3537,1343.019898,-1.132549,34.3171654,-1061.465576,-15398535,0.4256411,-0.7162571,39.8460541,672732.9375,819.6698,2227529,1813.578491,677.1878662
85.4593658,0.3537,1380.244507,-1.0950341,34.7755089,-1056.546509,-17431302,0.4587724,-0.6908337,39.8558846,668039.5,816.7844238,2198756.25,1813.611572,745.9736328
85.611259,0.3537,1417.231445,-1.0569232,35.2514915,-1049.924683,-19456404,0.4916674,-0.66456,39.8703651,663377.75,813.9159546,2166226.5,1813.644653,814.9715576
85.76313,0.3537,1453.875244,-1.0182655,35.7428665,-1041.575073,-21467036,0.5242289,-0.63752,39.8896446,658760.0625,811.0722046,2130044.25,1813.677734,883.9272461
85.915001,0.3537,1490.101929,-0.9790782,36.2477875,-1031.468872,-23458148,0.5563885,-0.609779,39.9138718,654194.5,808.2583618,2090290.375,1813.710815,952.645874
